"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Sentence1]]]]: She had been critically ill after May 7 surgery to replace a heart valve .<SPLIT>[[[[Sentence2]]]]: She had been critically ill since having [[surgery]] at Baptist [[Hospital]] on May 7 to replace a heart valve .","[[[[Sentence1]]]]: She had been critically ill after May 7 surgery to replace a heart valve .<SPLIT>[[[[Sentence2]]]]: She had been critically ill since having [[operandi]] at Baptist [[Hospitalization]] on May 7 to replace a heart valve .",0.0036443471908569336,0.9012534022331238,1,0,1,78,"Successful"
"[[[[Sentence1]]]]: The BlueCore3-Multimedia includes a 16-bit stereo audio CODEC with dual ADC and DAC for stereo audio .<SPLIT>[[[[Sentence2]]]]: BlueCore3-Multimedia [[contains]] an open platform DSP co-processor and also includes a 16-bit stereo audio codec with dual ADC and DAC for stereo audio .","[[[[Sentence1]]]]: The BlueCore3-Multimedia includes a 16-bit stereo audio CODEC with dual ADC and DAC for stereo audio .<SPLIT>[[[[Sentence2]]]]: BlueCore3-Multimedia [[comprises]] an open platform DSP co-processor and also includes a 16-bit stereo audio codec with dual ADC and DAC for stereo audio .",0.23668605089187622,0.5859705209732056,0,1,0,78,"Successful"
"[[[[Sentence1]]]]: Braker said Wednesday that police , as part of protocol , were talking with other children Cruz [[had]] access to .<SPLIT>[[[[Sentence2]]]]: He told "" Today "" that authorities , as part of protocol , were talking with other children Cruz had had [[access]] to .","[[[[Sentence1]]]]: Braker said Wednesday that police , as part of protocol , were talking with other children Cruz [[were]] access to .<SPLIT>[[[[Sentence2]]]]: He told "" Today "" that authorities , as part of protocol , were talking with other children Cruz had had [[accede]] to .",0.003168165683746338,0.5193490982055664,1,0,1,72,"Successful"
"[[[[Sentence1]]]]: The state will consider the police [[memorial]] after [[planning]] a World Trade Center Memorial , said Micah Rasmussen , a spokesman for Gov. James E. McGreevey .<SPLIT>[[[[Sentence2]]]]: The state will consider the police memorial after planning is completed on another memorial to all the victims , said Micah Rasmussen , a spokesman for Gov. James E. McGreevey .","[[[[Sentence1]]]]: The state will consider the police [[reminiscences]] after [[pog]] a World Trade Center Memorial , said Micah Rasmussen , a spokesman for Gov. James E. McGreevey .<SPLIT>[[[[Sentence2]]]]: The state will consider the police memorial after planning is completed on another memorial to all the victims , said Micah Rasmussen , a spokesman for Gov. James E. McGreevey .",0.005994319915771484,0.5277359485626221,1,0,1,118,"Successful"
"[[[[Sentence1]]]]: [[Stewart]] said the ring was most [[likely]] a work in progress , and that [[weak]] [[links]] such as being tied to a [[single]] [[server]] [[will]] [[be]] eliminated over time .<SPLIT>[[[[Sentence2]]]]: Mr. [[Stewart]] said the ring was most likely a work in progress , and that flaws , [[like]] being [[tied]] to a [[single]] server , would be [[eliminated]] over time .","[[[[Sentence1]]]]: [[Steward]] said the ring was most [[endangerment]] a work in progress , and that [[low]] [[connection]] such as being tied to a [[mere]] [[busboy]] [[desiring]] [[is]] eliminated over time .<SPLIT>[[[[Sentence2]]]]: Mr. [[Stuart]] said the ring was most likely a work in progress , and that flaws , [[iike]] being [[pertaining]] to a [[reclusive]] server , would be [[rescinded]] over time .",0.0023209452629089355,0.6850448846817017,1,0,1,307,"Successful"
"[[[[Sentence1]]]]: It will also give Microsoft an opportunity to comment on remedies proposed by the Commission .<SPLIT>[[[[Sentence2]]]]: Among other things , Microsoft is to [[comment]] on proposed remedies in its response .","[[[[Sentence1]]]]: It will also give Microsoft an opportunity to comment on remedies proposed by the Commission .<SPLIT>[[[[Sentence2]]]]: Among other things , Microsoft is to [[suspending]] on proposed remedies in its response .",0.003127753734588623,0.960311233997345,1,0,1,43,"Successful"
"[[[[Sentence1]]]]: The State Court of Appeals did not explain the reason for [[keeping]] the lower court 's [[unanimous]] opinion from [[July]] .<SPLIT>[[[[Sentence2]]]]: The State Court of Appeals did not explain its reasons for not [[disturbing]] the Appellate Division 's unanimous opinion issued in [[July]] .","[[[[Sentence1]]]]: The State Court of Appeals did not explain the reason for [[retaining]] the lower court 's [[unanimity]] opinion from [[Juli]] .<SPLIT>[[[[Sentence2]]]]: The State Court of Appeals did not explain its reasons for not [[worrisome]] the Appellate Division 's unanimous opinion issued in [[Avril]] .",0.002105534076690674,0.7561832070350647,1,0,1,176,"Successful"
"[[[[Sentence1]]]]: While the day 's trading was lackluster , the Standard & Poor 's 500 index was preparing to close out its best three-month period since the fourth quarter of 1998 .<SPLIT>[[[[Sentence2]]]]: The Standard & Poor 's 500 stock index [[ended]] the quarter up 120 [[points]] , a gain of 14 percent , the best performance for that broad market benchmark since 1998 .","[[[[Sentence1]]]]: While the day 's trading was lackluster , the Standard & Poor 's 500 index was preparing to close out its best three-month period since the fourth quarter of 1998 .<SPLIT>[[[[Sentence2]]]]: The Standard & Poor 's 500 stock index [[finalised]] the quarter up 120 [[matters]] , a gain of 14 percent , the best performance for that broad market benchmark since 1998 .",0.08325463533401489,0.5655555129051208,0,1,0,111,"Successful"
"[[[[Sentence1]]]]: Powell recently changed the story , telling officers that Hoffa 's body was buried at his former home , where the search was [[conducted]] Wednesday .<SPLIT>[[[[Sentence2]]]]: Powell changed the story earlier this year , telling officers that Hoffa 's body was buried at his former home , where the aboveground pool now sits .","[[[[Sentence1]]]]: Powell recently changed the story , telling officers that Hoffa 's body was buried at his former home , where the search was [[brought]] Wednesday .<SPLIT>[[[[Sentence2]]]]: Powell changed the story earlier this year , telling officers that Hoffa 's body was buried at his former home , where the aboveground pool now sits .",0.0606037974357605,0.8290344476699829,0,1,0,75,"Successful"
"[[[[Sentence1]]]]: Another said its members would continue to call the more than 50 million phone numbers on the Federal Trade Commission 's list .<SPLIT>[[[[Sentence2]]]]: Meantime , the Direct Marketing [[Association]] said its members should not [[call]] the nearly 51 million numbers on the list .","[[[[Sentence1]]]]: Another said its members would continue to call the more than 50 million phone numbers on the Federal Trade Commission 's list .<SPLIT>[[[[Sentence2]]]]: Meantime , the Direct Marketing [[Associate]] said its members should not [[calling]] the nearly 51 million numbers on the list .",0.03267854452133179,0.771910548210144,0,1,0,111,"Successful"
"[[[[Sentence1]]]]: Stock futures were mixed in early Thursday trading , but trading below fair value , pointing to a lower open for the major market indexes .<SPLIT>[[[[Sentence2]]]]: Stock futures were trading lower early on Thursday , below fair value , pointing to a lower open .","[[[[Sentence1]]]]: Stock futures were mixed in early Thursday trading , but trading below fair value , pointing to a lower open for the major market indexes .<SPLIT>[[[[Sentence2]]]]: Stock futures were trading lower early on Thursday , below fair value , pointing to a lower open .",0.7603700160980225,0.7603700160980225,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: Worldwide , 7,183 [[SARS]] [[cases]] and 514 [[deaths]] [[have]] been reported in 30 countries .<SPLIT>[[[[Sentence2]]]]: [[Taiwan]] [[reported]] 22 new [[cases]] , for a total of 360 with 13 [[deaths]] .","[[[[Sentence1]]]]: Worldwide , 7,183 [[SYNDROME]] [[instances]] and 514 [[decease]] [[receive]] been reported in 30 countries .<SPLIT>[[[[Sentence2]]]]: [[Taiwanese]] [[signalled]] 22 new [[instances]] , for a total of 360 with 13 [[dying]] .",0.009750425815582275,0.09168350696563721,0,0,0,396,"Failed"
"[[[[Sentence1]]]]: SCO says the [[pricing]] terms for a license will not be announced for weeks .<SPLIT>[[[[Sentence2]]]]: Details on pricing will be announced within a few weeks , McBride said .","[[[[Sentence1]]]]: SCO says the [[honorarium]] terms for a license will not be announced for weeks .<SPLIT>[[[[Sentence2]]]]: Details on pricing will be announced within a few weeks , McBride said .",0.00347214937210083,0.6433941125869751,1,0,1,54,"Successful"
"[[[[Sentence1]]]]: Further estimates show that it is the fourth most common cause of cancer in [[men]] and the eighth most common in [[women]] .<SPLIT>[[[[Sentence2]]]]: Bladder cancer is the fourth most [[common]] cancer in American men and the eighth in women .","[[[[Sentence1]]]]: Further estimates show that it is the fourth most common cause of cancer in [[virile]] and the eighth most common in [[females]] .<SPLIT>[[[[Sentence2]]]]: Bladder cancer is the fourth most [[pooled]] cancer in American men and the eighth in women .",0.003986239433288574,0.5736206769943237,1,0,1,88,"Successful"
"[[[[Sentence1]]]]: The new bill would have Medicare cover 95 percent of drug costs over $ 5,100 .<SPLIT>[[[[Sentence2]]]]: Above that , [[seniors]] would be responsible for 100 percent of drug costs until the out-of-pocket total [[reaches]] $ 3,600 .","[[[[Sentence1]]]]: The new bill would have Medicare cover 95 percent of drug costs over $ 5,100 .<SPLIT>[[[[Sentence2]]]]: Above that , [[elder]] would be responsible for 100 percent of drug costs until the out-of-pocket total [[accomplishing]] $ 3,600 .",0.041002869606018066,0.7106385231018066,0,1,0,69,"Successful"
"[[[[Sentence1]]]]: The technology-laced Nasdaq [[Composite]] Index < .IXIC > [[rose]] 17.33 points , or 1.07 percent , to 1,640.13 .<SPLIT>[[[[Sentence2]]]]: The [[broader]] [[Standard]] & [[Poor]] 's 500 Index < .SPX > [[gained]] 5.51 [[points]] , or 0.56 percent , to 981.73 .","[[[[Sentence1]]]]: The technology-laced Nasdaq [[Compound]] Index < .IXIC > [[rosa]] 17.33 points , or 1.07 percent , to 1,640.13 .<SPLIT>[[[[Sentence2]]]]: The [[deeper]] [[Specifications]] & [[Poorly]] 's 500 Index < .SPX > [[forfeit]] 5.51 [[point]] , or 0.56 percent , to 981.73 .",0.006161034107208252,0.024936378002166748,0,0,0,357,"Failed"
"[[[[Sentence1]]]]: Both studies are published in the Journal of the American Medical Association .<SPLIT>[[[[Sentence2]]]]: The study appears in the latest issue of the Journal of the American Medical Association .","[[[[Sentence1]]]]: Both studies are published in the Journal of the American Medical Association .<SPLIT>[[[[Sentence2]]]]: The study appears in the latest issue of the Journal of the American Medical Association .",0.8795139789581299,0.8795139789581299,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: His Chevrolet Tahoe was found [[abandoned]] June 25 in a Virginia Beach , parking lot .<SPLIT>[[[[Sentence2]]]]: His sport utility vehicle was found June 25 , abandoned without its license plates in Virginia Beach , Va .","[[[[Sentence1]]]]: His Chevrolet Tahoe was found [[abandoning]] June 25 in a Virginia Beach , parking lot .<SPLIT>[[[[Sentence2]]]]: His sport utility vehicle was found June 25 , abandoned without its license plates in Virginia Beach , Va .",0.01624464988708496,0.9172725677490234,1,0,1,59,"Successful"
"[[[[Sentence1]]]]: Spitzer was among a group of federal and state regulators who negotiated a $ 1.4 billion settlement with 10 brokerage houses to settle investigations of analyst conflicts of [[interest]] .<SPLIT>[[[[Sentence2]]]]: Spitzer was among a group of federal and state regulators who negotiated a $ 1.4 billion settlement with 10 brokerages over [[analyst]] conflict-of-interest allegations .","[[[[Sentence1]]]]: Spitzer was among a group of federal and state regulators who negotiated a $ 1.4 billion settlement with 10 brokerage houses to settle investigations of analyst conflicts of [[beware]] .<SPLIT>[[[[Sentence2]]]]: Spitzer was among a group of federal and state regulators who negotiated a $ 1.4 billion settlement with 10 brokerages over [[commentator]] conflict-of-interest allegations .",0.007897675037384033,0.7205376029014587,1,0,1,57,"Successful"
"[[[[Sentence1]]]]: Crohn 's disease causes inflammation of the intestine and symptoms include diarrhea , pain , weight loss and tiredness .<SPLIT>[[[[Sentence2]]]]: Symptoms include chronic diarrhoea , abdominal pain , weight loss and extreme tiredness .","[[[[Sentence1]]]]: Crohn 's disease causes inflammation of the intestine and symptoms include diarrhea , pain , weight loss and tiredness .<SPLIT>[[[[Sentence2]]]]: Symptoms include chronic diarrhoea , abdominal pain , weight loss and extreme tiredness .",0.7822478413581848,0.7822478413581848,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: He and his [[colleagues]] attributed some of the [[communication]] [[gap]] to doctors feeling [[pressed]] for [[time]] .<SPLIT>[[[[Sentence2]]]]: He [[attributed]] some of the communication [[gap]] to [[doctors]] [[feeling]] [[pressed]] for [[time]] ; [[patients]] [[cited]] discomfort [[discussing]] financial issues .","[[[[Sentence1]]]]: He and his [[members]] attributed some of the [[interacts]] [[discrepancies]] to doctors feeling [[dwelled]] for [[term]] .<SPLIT>[[[[Sentence2]]]]: He [[allocate]] some of the communication [[incompatibility]] to [[physician]] [[ideas]] [[pressured]] for [[deadline]] ; [[sicker]] [[mentioning]] discomfort [[consider]] financial issues .",0.007539927959442139,0.5352605581283569,0,1,0,560,"Successful"
"[[[[Sentence1]]]]: The three men have pleaded not guilty and their [[lawyers]] have asked the High Court to dismiss the charges , [[saying]] the state has failed to present a solid case .<SPLIT>[[[[Sentence2]]]]: Defense lawyers asked the High Court to dismiss the charges , saying the state has failed to present a solid case .","[[[[Sentence1]]]]: The three men have pleaded not guilty and their [[counseling]] have asked the High Court to dismiss the charges , [[pointing]] the state has failed to present a solid case .<SPLIT>[[[[Sentence2]]]]: Defense lawyers asked the High Court to dismiss the charges , saying the state has failed to present a solid case .",0.0114213228225708,0.6081976890563965,0,1,0,152,"Successful"
"[[[[Sentence1]]]]: A Florida grand jury investigating pharmaceutical wholesalers indicted 19 people on charges of peddling bogus or diluted medications often prescribed for cancer and AIDS patients , authorities said yesterday .<SPLIT>[[[[Sentence2]]]]: A Florida grand jury indicted 19 people for contaminating and diluting prescription drugs desperately needed by AIDS and cancer patients in a multimillion-dollar scheme , prosecutors said Monday .","[[[[Sentence1]]]]: A Florida grand jury investigating pharmaceutical wholesalers indicted 19 people on charges of peddling bogus or diluted medications often prescribed for cancer and AIDS patients , authorities said yesterday .<SPLIT>[[[[Sentence2]]]]: A Florida grand jury indicted 19 people for contaminating and diluting prescription drugs desperately needed by AIDS and cancer patients in a multimillion-dollar scheme , prosecutors said Monday .",0.9949185848236084,0.9949185848236084,1,1,0,1,"Skipped"
