"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Sentence1]]]]: "" The Domino [[application]] server is going to be around for at least the next decade . ""<SPLIT>[[[[Sentence2]]]]: "" The Domino [[application]] [[server]] [[will]] be around for the next decade , "" he [[said]] .","[[[[Sentence1]]]]: "" The Domino [[poser]] server is going to be around for at least the next decade . ""<SPLIT>[[[[Sentence2]]]]: "" The Domino [[solicited]] [[waitresses]] [[eagerness]] be around for the next decade , "" he [[assert]] .",0.004570484161376953,0.8902979493141174,1,0,1,297,"Successful"
"[[[[Sentence1]]]]: The technology-laced Nasdaq [[Composite]] Index .IXIC shed 15 [[points]] , or 0.98 [[percent]] , to 1,492 .<SPLIT>[[[[Sentence2]]]]: [[The]] broader [[Standard]] & [[Poor]] 's 500 Index < .SPX > [[edged]] down 9 [[points]] , or 0.98 percent , to 921 .","[[[[Sentence1]]]]: The technology-laced Nasdaq [[Consisting]] Index .IXIC shed 15 [[dots]] , or 0.98 [[percentage]] , to 1,492 .<SPLIT>[[[[Sentence2]]]]: [[Both]] broader [[Lambda]] & [[Lousy]] 's 500 Index < .SPX > [[rosas]] down 9 [[pixels]] , or 0.98 percent , to 921 .",0.009508848190307617,0.6362792253494263,0,1,0,258,"Successful"
"[[[[Sentence1]]]]: Sequent representatives could not immediately be reached for [[comment]] on the SCO announcement .<SPLIT>[[[[Sentence2]]]]: A spokesman for SCO could not be reached for comment this afternoon .","[[[[Sentence1]]]]: Sequent representatives could not immediately be reached for [[remark]] on the SCO announcement .<SPLIT>[[[[Sentence2]]]]: A spokesman for SCO could not be reached for comment this afternoon .",0.282314658164978,0.5245733857154846,1,0,1,42,"Successful"
"[[[[Sentence1]]]]: CCAG [[supported]] Bill Curry , Rowland 's opponent in the 2002 gubernatorial election .<SPLIT>[[[[Sentence2]]]]: Mr. Swan 's group supported the governor 's Democratic opponent , Bill Curry , in the 2002 election .","[[[[Sentence1]]]]: CCAG [[corroborated]] Bill Curry , Rowland 's opponent in the 2002 gubernatorial election .<SPLIT>[[[[Sentence2]]]]: Mr. Swan 's group supported the governor 's Democratic opponent , Bill Curry , in the 2002 election .",0.003750622272491455,0.9037068486213684,1,0,1,68,"Successful"
"[[[[Sentence1]]]]: The study is being published today in the journal [[Science]] .<SPLIT>[[[[Sentence2]]]]: Their [[findings]] were published today in Science .","[[[[Sentence1]]]]: The study is being published today in the journal [[Savant]] .<SPLIT>[[[[Sentence2]]]]: Their [[results]] were published today in Science .",0.00522005558013916,0.6237165927886963,1,0,1,64,"Successful"
"[[[[Sentence1]]]]: "" The panel told the U.S. to correct its flawed determination , "" [[said]] Pierre [[Pettigrew]] , Canada 's trade [[minister]] , in a statement .<SPLIT>[[[[Sentence2]]]]: "" The panel told the U.S. to correct its flawed determination , "" Mr. Pettigrew said in a statement .","[[[[Sentence1]]]]: "" The panel told the U.S. to correct its flawed determination , "" [[declare]] Pierre [[Hester]] , Canada 's trade [[minster]] , in a statement .<SPLIT>[[[[Sentence2]]]]: "" The panel told the U.S. to correct its flawed determination , "" Mr. Pettigrew said in a statement .",0.002751648426055908,0.726375937461853,1,0,1,108,"Successful"
"[[[[Sentence1]]]]: Kay was sent to Iraq to co-ordinate efforts to find the [[weapons]] that US intelligence reported before the [[invasion]] that ousted Iraqi president Saddam Hussein [[had]] .<SPLIT>[[[[Sentence2]]]]: Kay was sent to Iraq this summer to coordinate efforts to find the weapons that U.S. intelligence reported before the war that Saddam Hussein [[had]] .","[[[[Sentence1]]]]: Kay was sent to Iraq to co-ordinate efforts to find the [[rearmament]] that US intelligence reported before the [[intrusive]] that ousted Iraqi president Saddam Hussein [[es]] .<SPLIT>[[[[Sentence2]]]]: Kay was sent to Iraq this summer to coordinate efforts to find the weapons that U.S. intelligence reported before the war that Saddam Hussein [[owns]] .",0.011983156204223633,0.5296963453292847,1,0,1,184,"Successful"
"[[[[Sentence1]]]]: "" It 's a recognition that we were [[provided]] [[faulty]] [[information]] , "" Tom Daschle , the senate Democratic leader , told reporters .<SPLIT>[[[[Sentence2]]]]: "" It 's a recognition that we were provided [[faulty]] information , "" Senate Democratic Leader Tom Daschle of South Dakota told reporters .","[[[[Sentence1]]]]: "" It 's a recognition that we were [[providing]] [[inoperative]] [[particulars]] , "" Tom Daschle , the senate Democratic leader , told reporters .<SPLIT>[[[[Sentence2]]]]: "" It 's a recognition that we were provided [[unfavourable]] information , "" Senate Democratic Leader Tom Daschle of South Dakota told reporters .",0.0026102662086486816,0.7145160436630249,1,0,1,185,"Successful"
"[[[[Sentence1]]]]: Monday 's [[attacks]] Monday were among the [[deadliest]] against Americans since [[Sept]] . 11 , 2001 .<SPLIT>[[[[Sentence2]]]]: They were the deadliest terrorist [[attacks]] against [[Americans]] since September 11 .","[[[[Sentence1]]]]: Monday 's [[mugging]] Monday were among the [[bloodiest]] against Americans since [[Sevens]] . 11 , 2001 .<SPLIT>[[[[Sentence2]]]]: They were the deadliest terrorist [[explosions]] against [[Latina]] since September 11 .",0.003862440586090088,0.5564804077148438,1,0,1,124,"Successful"
"[[[[Sentence1]]]]: The MDC called the strike to force Mr Mugabe to either [[resign]] or negotiate a settlement of the [[Zimbabwe]] crisis .<SPLIT>[[[[Sentence2]]]]: The MDC [[called]] the week-long protest to urge Mugabe either to [[resign]] or to negotiate a settlement of the crisis gripping the country .","[[[[Sentence1]]]]: The MDC called the strike to force Mr Mugabe to either [[renunciation]] or negotiate a settlement of the [[Mbeki]] crisis .<SPLIT>[[[[Sentence2]]]]: The MDC [[urging]] the week-long protest to urge Mugabe either to [[forsworn]] or to negotiate a settlement of the crisis gripping the country .",0.005682647228240967,0.7008055448532104,1,0,1,146,"Successful"
"[[[[Sentence1]]]]: [[Police]] and school officials agreed [[last]] week to step up police presence in response to reports of increased violence and gang activity .<SPLIT>[[[[Sentence2]]]]: Police met with school [[officials]] Oct. 24 and agreed to increase their presence after reports of increased violence and gang activity .","[[[[Sentence1]]]]: [[Plainclothes]] and school officials agreed [[earlier]] week to step up police presence in response to reports of increased violence and gang activity .<SPLIT>[[[[Sentence2]]]]: Police met with school [[servant]] Oct. 24 and agreed to increase their presence after reports of increased violence and gang activity .",0.0034860968589782715,0.5306050777435303,1,0,1,118,"Successful"
"[[[[Sentence1]]]]: "" We started our investigation of the child porn ring last year in August and soon realized that it was a big thing , "" Mr. Beer said .<SPLIT>[[[[Sentence2]]]]: "" We started our investigation of the child porn ring last year in August and soon realised that it was a big thing , "" Mr Beer [[told]] a packed press conference .","[[[[Sentence1]]]]: "" We started our investigation of the child porn ring last year in August and soon realized that it was a big thing , "" Mr. Beer said .<SPLIT>[[[[Sentence2]]]]: "" We started our investigation of the child porn ring last year in August and soon realised that it was a big thing , "" Mr Beer [[notify]] a packed press conference .",0.0030724406242370605,0.7109784483909607,1,0,1,85,"Successful"
"[[[[Sentence1]]]]: [[Actor]] [[Arnold]] Schwarzenegger is leaving [[backers]] in [[suspense]] , and former [[Los]] Angeles Mayor [[Richard]] Riordan will [[consider]] if the Terminator balks .<SPLIT>[[[[Sentence2]]]]: [[Arnold]] Schwarzenegger and former [[Los]] Angeles [[Mayor]] [[Richard]] [[Riordan]] may [[jump]] in by the [[Aug]]. 9 [[deadline]] to [[file]] .","[[[[Sentence1]]]]: [[Artist]] [[Irwin]] Schwarzenegger is leaving [[sympathizers]] in [[awaiting]] , and former [[La]] Angeles Mayor [[Neil]] Riordan will [[study]] if the Terminator balks .<SPLIT>[[[[Sentence2]]]]: [[Benson]] Schwarzenegger and former [[De]] Angeles [[Governor]] [[Richie]] [[Egan]] may [[leap]] in by the [[Dec]]. 9 [[calendar]] to [[folder]] .",0.009397268295288086,0.05272507667541504,0,0,0,495,"Failed"
"[[[[Sentence1]]]]: But planning for an expansion of Wagerup has been caught up in a heated debate about the [[existing]] project 's [[effect]] on local [[residents]] .<SPLIT>[[[[Sentence2]]]]: But plans to expand Wagerup had been caught up in a heated debate about the [[existing]] pro-ject 's [[impact]] on the amenity of local residents .","[[[[Sentence1]]]]: But planning for an expansion of Wagerup has been caught up in a heated debate about the [[existence]] project 's [[raison]] on local [[inhabitants]] .<SPLIT>[[[[Sentence2]]]]: But plans to expand Wagerup had been caught up in a heated debate about the [[prevailing]] pro-ject 's [[clout]] on the amenity of local residents .",0.002651691436767578,0.5008201599121094,1,0,1,149,"Successful"
"[[[[Sentence1]]]]: PeopleSoft [[management]] could [[choose]] to [[activate]] an anti-takeover defense known as a "" poison pill , "" [[designed]] to thwart undesired suitors .<SPLIT>[[[[Sentence2]]]]: PeopleSoft is [[equipped]] with an anti-takeover [[defence]] , [[known]] as a "" [[poison]] pill , "" designed to thwart undesired [[suitors]] .","[[[[Sentence1]]]]: PeopleSoft [[steering]] could [[decide]] to [[allowed]] an anti-takeover defense known as a "" poison pill , "" [[intend]] to thwart undesired suitors .<SPLIT>[[[[Sentence2]]]]: PeopleSoft is [[outfitted]] with an anti-takeover [[defenders]] , [[proverbial]] as a "" [[strychnine]] pill , "" designed to thwart undesired [[upstarts]] .",0.003123760223388672,0.5296134948730469,1,0,1,300,"Successful"
"[[[[Sentence1]]]]: [[In]] connection with the incident , I have acknowledged that I behaved inappropriately . ""<SPLIT>[[[[Sentence2]]]]: "" I have acknowledged that I behaved inappropriately , "" he said .","[[[[Sentence1]]]]: [[Of]] connection with the incident , I have acknowledged that I behaved inappropriately . ""<SPLIT>[[[[Sentence2]]]]: "" I have acknowledged that I behaved inappropriately , "" he said .",0.004890263080596924,0.8509599566459656,1,0,1,35,"Successful"
"[[[[Sentence1]]]]: Hotly contested legislation that would change the state 's takeover law and help a Michigan-based development company fend off a [[takeover]] [[cleared]] the state Senate on Thursday .<SPLIT>[[[[Sentence2]]]]: Legislation that would change state takeover law and help Bloomfield Hills-based Taubman Centers Inc. fend off a $ 1-billion takeover won committee approval Tuesday .","[[[[Sentence1]]]]: Hotly contested legislation that would change the state 's takeover law and help a Michigan-based development company fend off a [[bribed]] [[obliterated]] the state Senate on Thursday .<SPLIT>[[[[Sentence2]]]]: Legislation that would change state takeover law and help Bloomfield Hills-based Taubman Centers Inc. fend off a $ 1-billion takeover won committee approval Tuesday .",0.010305047035217285,0.7426040172576904,1,0,1,104,"Successful"
"[[[[Sentence1]]]]: The New York Mets then selected outfielder Lastings Milledge from Lakewood Ranch High School in Florida .<SPLIT>[[[[Sentence2]]]]: The Mets took Lastings Milledge , an outfielder from Florida , with the 12th pick .","[[[[Sentence1]]]]: The New York Mets then selected outfielder Lastings Milledge from Lakewood Ranch High School in Florida .<SPLIT>[[[[Sentence2]]]]: The Mets took Lastings Milledge , an outfielder from Florida , with the 12th pick .",0.5986794233322144,0.5986794233322144,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: The respected medical journal Lancet [[has]] [[called]] for a complete ban on tobacco in the United Kingdom .<SPLIT>[[[[Sentence2]]]]: A leading U.K. medical journal [[called]] [[Friday]] for a complete [[ban]] on tobacco , prompting outrage from smokers ' groups .","[[[[Sentence1]]]]: The respected medical journal Lancet [[ap]] [[begged]] for a complete ban on tobacco in the United Kingdom .<SPLIT>[[[[Sentence2]]]]: A leading U.K. medical journal [[summoned]] [[Today]] for a complete [[proscribed]] on tobacco , prompting outrage from smokers ' groups .",0.007976293563842773,0.6422563195228577,0,1,0,202,"Successful"
"[[[[Sentence1]]]]: [[Michael]] [[Hill]] , a Sun [[reporter]] who is a [[member]] of the Washington-Baltimore [[Newspaper]] Guild 's [[bargaining]] [[committee]] , [[estimated]] meetings to last [[late]] [[Sunday]] .<SPLIT>[[[[Sentence2]]]]: "" We hope it 's [[symbolic]] , "" [[said]] [[Michael]] Hill , a Sun reporter and [[member]] of the guild 's bargaining [[committee]] .","[[[[Sentence1]]]]: [[Mikhail]] [[Hillside]] , a Sun [[reporters]] who is a [[congressmen]] of the Washington-Baltimore [[Journalism]] Guild 's [[bargains]] [[juries]] , [[believes]] meetings to last [[stunted]] [[Mon]] .<SPLIT>[[[[Sentence2]]]]: "" We hope it 's [[symptomatic]] , "" [[submits]] [[Michelle]] Hill , a Sun reporter and [[assemblyman]] of the guild 's bargaining [[committees]] .",0.00864267349243164,0.5246018171310425,0,1,0,467,"Successful"
"[[[[Sentence1]]]]: Coca-Cola [[said]] it expected its write-down to cut a quarter of a penny per share from second-quarter earnings .<SPLIT>[[[[Sentence2]]]]: The write-down [[will]] cut a quarter of a penny per share from second-quarter [[earnings]] , according to Coca-Cola .","[[[[Sentence1]]]]: Coca-Cola [[talked]] it expected its write-down to cut a quarter of a penny per share from second-quarter earnings .<SPLIT>[[[[Sentence2]]]]: The write-down [[alacrity]] cut a quarter of a penny per share from second-quarter [[revenue]] , according to Coca-Cola .",0.0026872754096984863,0.5184178352355957,1,0,1,143,"Successful"
"[[[[Sentence1]]]]: The Defense Department statement said [[legal]] [[access]] for Hamdi was not required by domestic or international law and "" should not be treated as precedent . ""<SPLIT>[[[[Sentence2]]]]: The Pentagon statement said that allowing Hamdi [[access]] to a lawyer "" is not required by domestic or international law and should not be treated as a precedent . ""","[[[[Sentence1]]]]: The Defense Department statement said [[legality]] [[approachable]] for Hamdi was not required by domestic or international law and "" should not be treated as precedent . ""<SPLIT>[[[[Sentence2]]]]: The Pentagon statement said that allowing Hamdi [[admission]] to a lawyer "" is not required by domestic or international law and should not be treated as a precedent . """,0.004455506801605225,0.8421252965927124,1,0,1,76,"Successful"
"[[[[Sentence1]]]]: Clijsters was simply too complete and [[powerful]] for the Spanish veteran Conchita Martínez in her quarterfinal , [[winning]] , 6-2 , 6-1 .<SPLIT>[[[[Sentence2]]]]: Clijsters was simply too powerful for Spanish veteran Conchita Martinez , [[winning]] 6-2 , 6-1 .","[[[[Sentence1]]]]: Clijsters was simply too complete and [[mega]] for the Spanish veteran Conchita Martínez in her quarterfinal , [[defeating]] , 6-2 , 6-1 .<SPLIT>[[[[Sentence2]]]]: Clijsters was simply too powerful for Spanish veteran Conchita Martinez , [[jens]] 6-2 , 6-1 .",0.005015850067138672,0.5842536687850952,1,0,1,118,"Successful"
